Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Value
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2003","2003","9947"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2004","2004","10552"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2005","2005","12756.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2006","2006","12785.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2007","2007","7621"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2008","2008","11502.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2009","2009","10663.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2010","2010","10836.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2011","2011","10191.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2012","2012","11070"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2013","2013","10318.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2014","2014","11210.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2015","2015","11292.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2016","2016","11848"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2017","2017","12249.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2018","2018","12450"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2019","2019","13489.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2020","2020","13458.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2021","2021","13528.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2022","2022","13470"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2023","2023","13530.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2000","2000","9628.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2001","2001","9631.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2002","2002","10010.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2003","2003","9894"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2004","2004","10595.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2005","2005","10439.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2006","2006","10124.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2007","2007","10676.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2008","2008","10088.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2009","2009","10523.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2010","2010","9538"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2011","2011","10136.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2012","2012","10098.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2013","2013","9864.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2014","2014","9527.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2015","2015","9329.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2016","2016","9387.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2017","2017","9389.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2018","2018","9441.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2019","2019","10157.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2020","2020","10273.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2021","2021","11770.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2022","2022","11888.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01234","Tomatoes","2023","2023","11076.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2000","2000","1909.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2001","2001","1866.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2002","2002","1913"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2003","2003","1892.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2004","2004","1890.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2005","2005","1990.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2006","2006","1997.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2007","2007","2029.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2008","2008","2096.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2009","2009","2107.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2010","2010","2138.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2011","2011","2004.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2012","2012","2135.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2013","2013","2175.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2014","2014","2648.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2015","2015","2230.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2016","2016","2192.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2017","2017","2116.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2018","2018","2303.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2019","2019","2325.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2020","2020","2616.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2021","2021","3065.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2022","2022","3066.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01970","Unmanufactured tobacco","2023","2023","3269.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2000","2000","10382.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2001","2001","10591.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2002","2002","10376.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2003","2003","10367"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2004","2004","9976.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2005","2005","10217.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2006","2006","9931.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2007","2007","11760.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2008","2008","9808.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2009","2009","10280.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2010","2010","9161.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2011","2011","8413.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2012","2012","8764.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2013","2013","7998.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2014","2014","5987"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2015","2015","8796.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2016","2016","8578.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2017","2017","8624.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2018","2018","8546.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2019","2019","8704.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2020","2020","8528.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2021","2021","8266.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2022","2022","8731"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01376","Walnuts, in shell","2023","2023","8228.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2000","2000","15947.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2001","2001","16099.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2002","2002","16758.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2003","2003","16331.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2004","2004","15006.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2005","2005","15507.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2006","2006","14221.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2007","2007","13123.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2008","2008","14746.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2009","2009","14666"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2010","2010","14733"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2011","2011","14438.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2012","2012","15009.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2013","2013","14488.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2014","2014","14640.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2015","2015","14484.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2016","2016","14389.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2017","2017","14687.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2018","2018","15539.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01221","Watermelons","2019","2019","39365.7"
